time,emotion,duration_since_last,abrupt_change
2025-01-26T23:47:47.200601,Miedo,0.195969,False
2025-01-26T23:47:47.408746,Miedo,0.208145,False
2025-01-26T23:47:47.600983,Miedo,0.192237,False
2025-01-26T23:47:47.806099,Miedo,0.205116,False
2025-01-26T23:47:48.008612,Miedo,0.202513,False
2025-01-26T23:47:48.215823,Miedo,0.207211,False
2025-01-26T23:47:48.404454,Miedo,0.188631,False
2025-01-26T23:47:48.609043,Miedo,0.204589,False
2025-01-26T23:47:48.815199,Miedo,0.206156,False
2025-01-26T23:47:49.410768,Miedo,0.595569,False
2025-01-26T23:47:50.016192,Felicidad,0.605424,True
2025-01-26T23:47:50.603052,Felicidad,0.58686,False
2025-01-26T23:47:50.803706,Miedo,0.200654,True
2025-01-26T23:47:51.002688,Miedo,0.198982,False
2025-01-26T23:47:51.227662,Tristeza,0.224974,True
2025-01-26T23:47:51.398417,Miedo,0.170755,True
2025-01-26T23:47:51.610227,Felicidad,0.21181,True
2025-01-26T23:47:51.801523,Miedo,0.191296,True
2025-01-26T23:47:52.001951,Miedo,0.200428,False
2025-01-26T23:47:52.205735,Miedo,0.203784,False
2025-01-26T23:47:52.401345,Miedo,0.19561,False
2025-01-26T23:47:52.613159,Miedo,0.211814,False
2025-01-26T23:47:52.800655,Miedo,0.187496,False
2025-01-26T23:47:53.002392,Miedo,0.201737,False
2025-01-26T23:47:53.203854,Felicidad,0.201462,True
2025-01-26T23:47:53.402703,Miedo,0.198849,True
2025-01-26T23:47:53.616101,Neutral,0.213398,True
2025-01-26T23:47:53.802842,Neutral,0.186741,False
2025-01-26T23:47:54.004093,Neutral,0.201251,False
2025-01-26T23:47:54.205012,Neutral,0.200919,False
2025-01-26T23:47:54.401453,Neutral,0.196441,False
2025-01-26T23:47:54.802819,Tristeza,0.401366,True
2025-01-26T23:47:55.002847,Enojo,0.200028,True
2025-01-26T23:47:55.401616,Desagrado,0.398769,True
2025-01-26T23:47:55.603772,Desagrado,0.202156,False
2025-01-26T23:47:55.797894,Desagrado,0.194122,False
2025-01-26T23:47:56.002714,Desagrado,0.20482,False
2025-01-26T23:47:56.210760,Tristeza,0.208046,True
2025-01-26T23:47:56.603415,Desconocida,0.392655,True
2025-01-26T23:47:56.808740,Miedo,0.205325,True
2025-01-26T23:47:56.999123,Miedo,0.190383,False
2025-01-26T23:47:57.203883,Miedo,0.20476,False
2025-01-26T23:47:57.400279,Miedo,0.196396,False
2025-01-26T23:47:57.610312,Desagrado,0.210033,True
2025-01-26T23:47:57.800315,Desagrado,0.190003,False
2025-01-26T23:47:58.011723,Desagrado,0.211408,False
2025-01-26T23:47:58.403409,Desagrado,0.391686,False
2025-01-26T23:47:58.605570,Desagrado,0.202161,False
2025-01-26T23:47:59.008511,Desagrado,0.402941,False
2025-01-26T23:47:59.201640,Desagrado,0.193129,False
2025-01-26T23:47:59.406812,Desagrado,0.205172,False
2025-01-26T23:47:59.805858,Desagrado,0.399046,False
2025-01-26T23:48:00.002851,Desagrado,0.196993,False
2025-01-26T23:48:00.197512,Desagrado,0.194661,False
2025-01-26T23:48:00.406531,Desagrado,0.209019,False
2025-01-26T23:48:00.612608,Desagrado,0.206077,False
2025-01-26T23:48:00.809235,Desagrado,0.196627,False
2025-01-26T23:48:01.002127,Desagrado,0.192892,False
2025-01-26T23:48:01.206859,Desagrado,0.204732,False
2025-01-26T23:48:01.406252,Desagrado,0.199393,False
2025-01-26T23:48:01.607012,Desagrado,0.20076,False
2025-01-26T23:48:01.802309,Desagrado,0.195297,False
2025-01-26T23:48:02.218316,Neutral,0.416007,True
2025-01-26T23:48:02.401946,Enojo,0.18363,True
2025-01-26T23:48:02.807853,Felicidad,0.405907,True
2025-01-26T23:48:03.005093,Felicidad,0.19724,False
2025-01-26T23:48:03.205328,Neutral,0.200235,True
2025-01-26T23:48:03.405836,Neutral,0.200508,False
2025-01-26T23:48:03.599732,Neutral,0.193896,False
